external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,rates,amount_usd,chargeback
A8MODI8tlBtLzBiAxFaB4,True,GLOBALPAY,evt_1EUMzbG7iTUOM4JcQlgUlwT,2019-01-03T00:00:00.000Z,DECLINED,False,461.65,UK,GBP,"{""CAD"":1.4106983310196253,""EUR"":0.9136320444600154,""MXN"":25.083594750494708,""USD"":1,""SGD"":1.4415679309177583,""AUD"":1.6618220512685689,""GBP"":0.8337914923050805}",553.6755942708568,False
wQhcfjiMGKXbRBMtHx8o-,True,GLOBALPAY,evt_1EQXMwhee8wg2cT-S8pZ-xU,2019-01-03T04:48:00.000Z,ACCEPTED,False,210.39,UK,GBP,"{""CAD"":1.4106983310196253,""EUR"":0.9136320444600154,""MXN"":25.083594750494708,""USD"":1,""SGD"":1.4415679309177583,""AUD"":1.6618220512685689,""GBP"":0.8337914923050805}",252.3292716964054,False
OSVHIahtQ8jhKsfH0KthP,True,GLOBALPAY,evt_1Eqrw1VXhfX_3Z-w7j649Xu,2019-01-03T09:36:00.000Z,DECLINED,False,479.22,UK,GBP,"{""CAD"":1.4106983310196253,""EUR"":0.9136320444600154,""MXN"":25.083594750494708,""USD"":1,""SGD"":1.4415679309177583,""AUD"":1.6618220512685689,""GBP"":0.8337914923050805}",574.7480088519009,False
o93lkQZcfB24ytA8AtqLe,True,GLOBALPAY,evt_1EqpawYjR28PpnNWU8EUwK0,2019-01-03T14:24:00.000Z,DECLINED,False,534.56,UK,GBP,"{""CAD"":1.4106983310196253,""EUR"":0.9136320444600154,""MXN"":25.083594750494708,""USD"":1,""SGD"":1.4415679309177583,""AUD"":1.6618220512685689,""GBP"":0.8337914923050805}",641.1195184088144,False
Q1gmXV4ZcQP3pcg4H0Nhs,True,GLOBALPAY,evt_1EZZeA4XUziEi2gJDRhEEjJ,2019-01-03T19:12:00.000Z,ACCEPTED,False,663.41,UK,GBP,"{""CAD"":1.4106983310196253,""EUR"":0.9136320444600154,""MXN"":25.083594750494708,""USD"":1,""SGD"":1.4415679309177583,""AUD"":1.6618220512685689,""GBP"":0.8337914923050805}",795.654556471849,False
sJoIGj0y7pY5TV2m0-qp8,True,GLOBALPAY,evt_1EI64EjtWP7L4OMIA7wETXu,2019-01-03T00:00:00.000Z,ACCEPTED,False,2831.83,FR,EUR,"{""CAD"":1.4127931040405635,""EUR"":0.9132357912062083,""MXN"":25.083408848056003,""USD"":1,""SGD"":1.440960120918035,""AUD"":1.6592764409078102,""GBP"":0.8312396832774702}",3100.8749627078223,True
eJv1Q9CUR21Sulgb3EIaq,True,GLOBALPAY,evt_1ESPjYVRtJMfrvj5mDXjtG3,2019-01-03T04:48:00.000Z,ACCEPTED,False,3036.85,FR,EUR,"{""CAD"":1.4127931040405635,""EUR"":0.9132357912062083,""MXN"":25.083408848056003,""USD"":1,""SGD"":1.440960120918035,""AUD"":1.6592764409078102,""GBP"":0.8312396832774702}",3325.3733912343787,True
pwZVI7oHCc7ARiX52u079,True,GLOBALPAY,evt_1EyVF626E2-bWODn1pkcU7V,2019-01-03T09:36:00.000Z,ACCEPTED,True,3366.55,FR,EUR,"{""CAD"":1.4127931040405635,""EUR"":0.9132357912062083,""MXN"":25.083408848056003,""USD"":1,""SGD"":1.440960120918035,""AUD"":1.6592764409078102,""GBP"":0.8312396832774702}",3686.3973493126414,True
7L_6K4mlAEHA0rzce2oQA,True,GLOBALPAY,evt_1EjAD1pQYXCMVUC0pa3xhs5,2019-01-03T14:24:00.000Z,ACCEPTED,False,3803.42,FR,EUR,"{""CAD"":1.4127931040405635,""EUR"":0.9132357912062083,""MXN"":25.083408848056003,""USD"":1,""SGD"":1.440960120918035,""AUD"":1.6592764409078102,""GBP"":0.8312396832774702}",4164.773256396813,True
UkMoGSc-SZVSgXRlHMnra,True,GLOBALPAY,evt_1Em1H9WaZr2jBuj-KzwUTIq,2019-01-03T19:12:00.000Z,ACCEPTED,False,3594.62,FR,EUR,"{""CAD"":1.4127931040405635,""EUR"":0.9132357912062083,""MXN"":25.083408848056003,""USD"":1,""SGD"":1.440960120918035,""AUD"":1.6592764409078102,""GBP"":0.8312396832774702}",3936.1356996884674,True
Itw9pMU3cRGyE8VwDnTG9,True,GLOBALPAY,evt_1EAK4JKbSDU7zE7Tsr4S9V1,2019-01-03T00:00:00.000Z,ACCEPTED,False,3907.4,CA,CAD,"{""CAD"":1.4116057269089073,""EUR"":0.9115500837958866,""MXN"":25.08698198668708,""USD"":1,""SGD"":1.4419899468563733,""AUD"":1.664243072700677,""GBP"":0.8303415033276298}",2768.053377451443,True
L4JrMJb8Ch5zWx62htOZj,True,GLOBALPAY,evt_1ENuPFzxRZHPJfDFnDLTAu8,2019-01-03T04:48:00.000Z,ACCEPTED,False,3668.57,CA,CAD,"{""CAD"":1.4116057269089073,""EUR"":0.9115500837958866,""MXN"":25.08698198668708,""USD"":1,""SGD"":1.4419899468563733,""AUD"":1.664243072700677,""GBP"":0.8303415033276298}",2598.863074913508,True
1ld_vshleiyZlUnanUQuc,True,GLOBALPAY,evt_1E_0lY4EsHNvQUS4-OYViKl,2019-01-03T09:36:00.000Z,DECLINED,False,3803.77,CA,CAD,"{""CAD"":1.4116057269089073,""EUR"":0.9115500837958866,""MXN"":25.08698198668708,""USD"":1,""SGD"":1.4419899468563733,""AUD"":1.664243072700677,""GBP"":0.8303415033276298}",2694.640527089234,False
iP6IF-CoWP2xHUGJz8RWe,True,GLOBALPAY,evt_1EfJIK4xJY3uXUzkkf3pvT-,2019-01-03T14:24:00.000Z,DECLINED,False,3580.59,CA,CAD,"{""CAD"":1.4116057269089073,""EUR"":0.9115500837958866,""MXN"":25.08698198668708,""USD"":1,""SGD"":1.4419899468563733,""AUD"":1.664243072700677,""GBP"":0.8303415033276298}",2536.5368896885043,False
9UoEE367jaffIHtYzK-ru,True,GLOBALPAY,evt_1E_plcFURY-tZ1lk9BX-SEC,2019-01-03T19:12:00.000Z,ACCEPTED,False,3537.34,CA,CAD,"{""CAD"":1.4116057269089073,""EUR"":0.9115500837958866,""MXN"":25.08698198668708,""USD"":1,""SGD"":1.4419899468563733,""AUD"":1.664243072700677,""GBP"":0.8303415033276298}",2505.898022775781,True
obZW9g8JWOc75rVu1PWZh,True,GLOBALPAY,evt_1Ey2sZDfIXKgwVlqGlFsO4r,2019-01-03T00:00:00.000Z,DECLINED,False,3211.65,AE,USD,"{""CAD"":1.4075193929651453,""EUR"":0.909846124105121,""MXN"":25.088509598766457,""USD"":1,""SGD"":1.4400109034276114,""AUD"":1.667009877889435,""GBP"":0.8352027359284537}",3211.65,False
fx_NZ8ZffCkbxtZ-2vnyO,True,GLOBALPAY,evt_1EoY9eWIjefBBqKVvIfAk80,2019-01-03T04:48:00.000Z,ACCEPTED,False,3631.43,AE,USD,"{""CAD"":1.4075193929651453,""EUR"":0.909846124105121,""MXN"":25.088509598766457,""USD"":1,""SGD"":1.4400109034276114,""AUD"":1.667009877889435,""GBP"":0.8352027359284537}",3631.43,True
jqc1IhJJGGfCBQjjBxxid,True,GLOBALPAY,evt_1E8fV98bq4dvE9Jw70x4KML,2019-01-03T09:36:00.000Z,ACCEPTED,False,3910.68,AE,USD,"{""CAD"":1.4075193929651453,""EUR"":0.909846124105121,""MXN"":25.088509598766457,""USD"":1,""SGD"":1.4400109034276114,""AUD"":1.667009877889435,""GBP"":0.8352027359284537}",3910.68,True
VthSePU0v5REfhyRDHhjI,True,GLOBALPAY,evt_1ECOry5_Cd3CBnv5vsTYWjG,2019-01-03T14:24:00.000Z,ACCEPTED,False,3682.84,AE,USD,"{""CAD"":1.4075193929651453,""EUR"":0.909846124105121,""MXN"":25.088509598766457,""USD"":1,""SGD"":1.4400109034276114,""AUD"":1.667009877889435,""GBP"":0.8352027359284537}",3682.84,True
IbrRwEE-OMzXmKrpyS-uF,True,GLOBALPAY,evt_1E6M1omglW0x8Pheq8qthZw,2019-01-03T19:12:00.000Z,ACCEPTED,False,3945.4,AE,USD,"{""CAD"":1.4075193929651453,""EUR"":0.909846124105121,""MXN"":25.088509598766457,""USD"":1,""SGD"":1.4400109034276114,""AUD"":1.667009877889435,""GBP"":0.8352027359284537}",3945.4,False
qoBn5WroAU7Ei1mU6Ll3p,True,GLOBALPAY,evt_1E7VKbm2PKQwnZk5kzFupbd,2019-01-04T00:00:00.000Z,ACCEPTED,False,3915.76,US,USD,"{""CAD"":1.4077981047697148,""EUR"":0.9132293871647388,""MXN"":25.085861640282598,""USD"":1,""SGD"":1.4393455192237754,""AUD"":1.662295611218323,""GBP"":0.8329980545084928}",3915.76,True
skYE6_23jxxikbIwgZtxB,True,GLOBALPAY,evt_1EqX0WAxx1oG8U1eHcXMda7,2019-01-04T04:48:00.000Z,ACCEPTED,False,4582.31,US,USD,"{""CAD"":1.4077981047697148,""EUR"":0.9132293871647388,""MXN"":25.085861640282598,""USD"":1,""SGD"":1.4393455192237754,""AUD"":1.662295611218323,""GBP"":0.8329980545084928}",4582.31,True
PCPB7ijTJ9Ek3DSbnDgXu,True,GLOBALPAY,evt_1EaweKF8-0DLZ2QonvWtYsl,2019-01-04T09:36:00.000Z,ACCEPTED,False,5122.4,US,USD,"{""CAD"":1.4077981047697148,""EUR"":0.9132293871647388,""MXN"":25.085861640282598,""USD"":1,""SGD"":1.4393455192237754,""AUD"":1.662295611218323,""GBP"":0.8329980545084928}",5122.4,False
a-pZBvZcAvnaEtWY79LDe,True,GLOBALPAY,evt_1EPgS94mx8-ZFx1HRG93ZEf,2019-01-04T14:24:00.000Z,DECLINED,False,5225.38,US,USD,"{""CAD"":1.4077981047697148,""EUR"":0.9132293871647388,""MXN"":25.085861640282598,""USD"":1,""SGD"":1.4393455192237754,""AUD"":1.662295611218323,""GBP"":0.8329980545084928}",5225.38,False
RBQg9xr6aGpy6BPpY6aLc,True,GLOBALPAY,evt_1E7nG1HXei3xnTXNypZ8U1V,2019-01-04T19:12:00.000Z,DECLINED,False,5670.14,US,USD,"{""CAD"":1.4077981047697148,""EUR"":0.9132293871647388,""MXN"":25.085861640282598,""USD"":1,""SGD"":1.4393455192237754,""AUD"":1.662295611218323,""GBP"":0.8329980545084928}",5670.14,False
vh1m60bWottJQKq_ixwg1,True,GLOBALPAY,evt_1EhwDuVmcxXzqiSrVBeKzN1,2019-01-04T00:00:00.000Z,ACCEPTED,False,3924.41,MX,MXN,"{""CAD"":1.4030379477678199,""EUR"":0.9101209531251231,""MXN"":25.08506281092529,""USD"":1,""SGD"":1.4441086217939352,""AUD"":1.6647021915094269,""GBP"":0.8338054063550825}",156.44409701421208,True
xUosizV48IzUFye5Jzf6h,True,GLOBALPAY,evt_1EwRy7xH0eAWnEYJN24F9S1,2019-01-04T04:48:00.000Z,ACCEPTED,False,3683.23,MX,MXN,"{""CAD"":1.4030379477678199,""EUR"":0.9101209531251231,""MXN"":25.08506281092529,""USD"":1,""SGD"":1.4441086217939352,""AUD"":1.6647021915094269,""GBP"":0.8338054063550825}",146.82961042440937,False
iRtcg_FsVRcmOPh4iEo-D,True,GLOBALPAY,evt_1ELwFLNmrJrpntv8_prCxVu,2019-01-04T09:36:00.000Z,DECLINED,False,3433.09,MX,MXN,"{""CAD"":1.4030379477678199,""EUR"":0.9101209531251231,""MXN"":25.08506281092529,""USD"":1,""SGD"":1.4441086217939352,""AUD"":1.6647021915094269,""GBP"":0.8338054063550825}",136.85793915990465,False
NR2RmUyWFiv9oE8_ASaGq,True,GLOBALPAY,evt_1EFNjZJ3NGlg8vmE20iDddS,2019-01-04T14:24:00.000Z,ACCEPTED,False,3199.01,MX,MXN,"{""CAD"":1.4030379477678199,""EUR"":0.9101209531251231,""MXN"":25.08506281092529,""USD"":1,""SGD"":1.4441086217939352,""AUD"":1.6647021915094269,""GBP"":0.8338054063550825}",127.52648953331448,True
UNQF_9OSDfOfuwgxy7dNL,True,GLOBALPAY,evt_1EXJ7IFrclCCIak4FoY3K3S,2019-01-04T19:12:00.000Z,DECLINED,False,2990.01,MX,MXN,"{""CAD"":1.4030379477678199,""EUR"":0.9101209531251231,""MXN"":25.08506281092529,""USD"":1,""SGD"":1.4441086217939352,""AUD"":1.6647021915094269,""GBP"":0.8338054063550825}",119.19483808100182,False
J9f3RBQFd4bwFFYEhZH7C,True,GLOBALPAY,evt_1EeJWKLp7Zh6ec7RbPss6tD,2019-01-04T00:00:00.000Z,ACCEPTED,False,586.39,UK,GBP,"{""CAD"":1.4077673741313248,""EUR"":0.9103370168884659,""MXN"":25.082699341622266,""USD"":1,""SGD"":1.4413191437344683,""AUD"":1.668706812502643,""GBP"":0.8302051701672947}",706.3193787167532,True
MFzkw8O2HtsfwMpcLILg9,True,GLOBALPAY,evt_1EgDFXx7HWdUBTTBFTXG2t3,2019-01-04T04:48:00.000Z,ACCEPTED,False,416.55,UK,GBP,"{""CAD"":1.4077673741313248,""EUR"":0.9103370168884659,""MXN"":25.082699341622266,""USD"":1,""SGD"":1.4413191437344683,""AUD"":1.668706812502643,""GBP"":0.8302051701672947}",501.74344242648,True
NtauOnRsLz6DNaM_woOGL,True,GLOBALPAY,evt_1EhaFXEzChwSR4vh4c5wiDa,2019-01-04T09:36:00.000Z,ACCEPTED,False,581.0,UK,GBP,"{""CAD"":1.4077673741313248,""EUR"":0.9103370168884659,""MXN"":25.082699341622266,""USD"":1,""SGD"":1.4413191437344683,""AUD"":1.668706812502643,""GBP"":0.8302051701672947}",699.8270076816345,True
QQDs3BsaemIp4EAI5TXFW,True,GLOBALPAY,evt_1EX6_unxkTU1VkG56yR8Him,2019-01-04T14:24:00.000Z,DECLINED,False,1108.17,UK,GBP,"{""CAD"":1.4077673741313248,""EUR"":0.9103370168884659,""MXN"":25.082699341622266,""USD"":1,""SGD"":1.4413191437344683,""AUD"":1.668706812502643,""GBP"":0.8302051701672947}",1334.8146215190309,False
msF1NJA1cCfCvPAnOxAau,True,GLOBALPAY,evt_1EF-cwpLvHdyGaCQ_eobHgH,2019-01-04T19:12:00.000Z,ACCEPTED,False,921.54,UK,GBP,"{""CAD"":1.4077673741313248,""EUR"":0.9103370168884659,""MXN"":25.082699341622266,""USD"":1,""SGD"":1.4413191437344683,""AUD"":1.668706812502643,""GBP"":0.8302051701672947}",1110.0147687761332,True
0tT1tmp3FRp2Hxdu-Eply,True,GLOBALPAY,evt_1Er3cvwIwWiJjy6MsldjPpY,2019-01-04T00:00:00.000Z,ACCEPTED,False,4167.99,FR,EUR,"{""CAD"":1.4093103245034222,""EUR"":0.9065619678638608,""MXN"":25.085466372683317,""USD"":1,""SGD"":1.4405088968139748,""AUD"":1.6675559484141338,""GBP"":0.8328841543351044}",4597.578706970322,False
qmFDUPi6q1DaJ8UY18KrG,True,GLOBALPAY,evt_1EixFtWZ-o87QIyEvXRS65o,2019-01-04T04:48:00.000Z,ACCEPTED,False,4574.86,FR,EUR,"{""CAD"":1.4093103245034222,""EUR"":0.9065619678638608,""MXN"":25.085466372683317,""USD"":1,""SGD"":1.4405088968139748,""AUD"":1.6675559484141338,""GBP"":0.8328841543351044}",5046.384209983768,True
nFRPMMXe2EXAibxX_Gmev,True,GLOBALPAY,evt_1EBXeWkt7n0QkqwcA3mSsTm,2019-01-04T09:36:00.000Z,DECLINED,False,5058.92,FR,EUR,"{""CAD"":1.4093103245034222,""EUR"":0.9065619678638608,""MXN"":25.085466372683317,""USD"":1,""SGD"":1.4405088968139748,""AUD"":1.6675559484141338,""GBP"":0.8328841543351044}",5580.335574765368,False
D5tx4dqHK8tQcBcumLCRM,True,GLOBALPAY,evt_1EB5gFF2KC9N-2s5ZmM9vTh,2019-01-04T14:24:00.000Z,ACCEPTED,False,5375.92,FR,EUR,"{""CAD"":1.4093103245034222,""EUR"":0.9065619678638608,""MXN"":25.085466372683317,""USD"":1,""SGD"":1.4405088968139748,""AUD"":1.6675559484141338,""GBP"":0.8328841543351044}",5930.0083067319965,True
nVUCpwnmADBbmSLuZwnOW,True,GLOBALPAY,evt_1EkOyZplLMwBcNp-5GhDKZs,2019-01-04T19:12:00.000Z,DECLINED,False,5781.39,FR,EUR,"{""CAD"":1.4093103245034222,""EUR"":0.9065619678638608,""MXN"":25.085466372683317,""USD"":1,""SGD"":1.4405088968139748,""AUD"":1.6675559484141338,""GBP"":0.8328841543351044}",6377.269513768304,False
aR0h1Icyp6yuZ9gET-mAJ,True,GLOBALPAY,evt_1Eqdl50ygAj7h4oPU5e2qbH,2019-01-04T00:00:00.000Z,ACCEPTED,False,3774.13,CA,CAD,"{""CAD"":1.407421408060521,""EUR"":0.9111690839167272,""MXN"":25.088817107913563,""USD"":1,""SGD"":1.4357122172361407,""AUD"":1.6712412255353932,""GBP"":0.8348514704990185}",2681.592008182461,True
enhDnlrnvNyPtoCKm2VMB,True,GLOBALPAY,evt_1EHxiQXBZpyq8uDseds0-UG,2019-01-04T04:48:00.000Z,ACCEPTED,False,4242.07,CA,CAD,"{""CAD"":1.407421408060521,""EUR"":0.9111690839167272,""MXN"":25.088817107913563,""USD"":1,""SGD"":1.4357122172361407,""AUD"":1.6712412255353932,""GBP"":0.8348514704990185}",3014.0723849338983,True
pXlmlgEitWEM_5HxKo4vA,True,GLOBALPAY,evt_1EM9oipaP1S9jFtc1-LXxnM,2019-01-04T09:36:00.000Z,ACCEPTED,False,4191.68,CA,CAD,"{""CAD"":1.407421408060521,""EUR"":0.9111690839167272,""MXN"":25.088817107913563,""USD"":1,""SGD"":1.4357122172361407,""AUD"":1.6712412255353932,""GBP"":0.8348514704990185}",2978.2693200441586,True
EcNnKUEQym8ixnNDcyaA2,True,GLOBALPAY,evt_1E-VcAZCM85gSUWLgDmMsvf,2019-01-04T14:24:00.000Z,DECLINED,False,4590.76,CA,CAD,"{""CAD"":1.407421408060521,""EUR"":0.9111690839167272,""MXN"":25.088817107913563,""USD"":1,""SGD"":1.4357122172361407,""AUD"":1.6712412255353932,""GBP"":0.8348514704990185}",3261.82334140152,False
t5W8W-cu2MK_GNzZkFXuv,True,GLOBALPAY,evt_1ERBTMUpQqTL7I5Ct8BCBLR,2019-01-04T19:12:00.000Z,ACCEPTED,False,4964.79,CA,CAD,"{""CAD"":1.407421408060521,""EUR"":0.9111690839167272,""MXN"":25.088817107913563,""USD"":1,""SGD"":1.4357122172361407,""AUD"":1.6712412255353932,""GBP"":0.8348514704990185}",3527.578855604921,True
2PTrNJKhyOV_xh-fUlJ02,True,GLOBALPAY,evt_1EHDorKhzf2Lu4Daji3bulp,2019-01-04T00:00:00.000Z,DECLINED,False,3760.13,AE,USD,"{""CAD"":1.4056708158890983,""EUR"":0.9073376948280172,""MXN"":25.085965443453436,""USD"":1,""SGD"":1.4379641934312037,""AUD"":1.6747500417587433,""GBP"":0.8301029680043589}",3760.13,False
MfPsikmH0XJj8acNt8pwR,True,GLOBALPAY,evt_1E354iIWRoKUdnl-lTrVzQk,2019-01-04T04:48:00.000Z,ACCEPTED,False,3880.38,AE,USD,"{""CAD"":1.4056708158890983,""EUR"":0.9073376948280172,""MXN"":25.085965443453436,""USD"":1,""SGD"":1.4379641934312037,""AUD"":1.6747500417587433,""GBP"":0.8301029680043589}",3880.38,True
caekBM7x1LzW0lRyCpse3,True,GLOBALPAY,evt_1EdmTwgM2Q6GoAms5bn_GO-,2019-01-04T09:36:00.000Z,ACCEPTED,False,4360.64,AE,USD,"{""CAD"":1.4056708158890983,""EUR"":0.9073376948280172,""MXN"":25.085965443453436,""USD"":1,""SGD"":1.4379641934312037,""AUD"":1.6747500417587433,""GBP"":0.8301029680043589}",4360.64,True
q_9k79sRd56yw_mngoVmK,True,GLOBALPAY,evt_1EPj0v66Z9BYWnjJrdrpW6D,2019-01-04T14:24:00.000Z,ACCEPTED,False,4663.08,AE,USD,"{""CAD"":1.4056708158890983,""EUR"":0.9073376948280172,""MXN"":25.085965443453436,""USD"":1,""SGD"":1.4379641934312037,""AUD"":1.6747500417587433,""GBP"":0.8301029680043589}",4663.08,True
eASmK2N3aNN4XIv6ch5YS,True,GLOBALPAY,evt_1EkWBTu6SdjdlqJDSyoOHgq,2019-01-04T19:12:00.000Z,ACCEPTED,False,4462.22,AE,USD,"{""CAD"":1.4056708158890983,""EUR"":0.9073376948280172,""MXN"":25.085965443453436,""USD"":1,""SGD"":1.4379641934312037,""AUD"":1.6747500417587433,""GBP"":0.8301029680043589}",4462.22,True
YtsXuKZlhJPnkyMB6Bvnm,True,GLOBALPAY,evt_1EqZTAa4i1KjPi9C110QKv8,2019-01-05T00:00:00.000Z,DECLINED,False,5994.52,US,USD,"{""CAD"":1.4065766263551063,""EUR"":0.9095776507479303,""MXN"":25.08164591659782,""USD"":1,""SGD"":1.4402216083300385,""AUD"":1.6738077372179478,""GBP"":0.8306431569464444}",5994.52,False
28ayjtJXzK8a3meqo4Vw_,True,GLOBALPAY,evt_1E-piUTObulWolJlCmbNDmS,2019-01-05T04:48:00.000Z,ACCEPTED,False,5832.72,US,USD,"{""CAD"":1.4065766263551063,""EUR"":0.9095776507479303,""MXN"":25.08164591659782,""USD"":1,""SGD"":1.4402216083300385,""AUD"":1.6738077372179478,""GBP"":0.8306431569464444}",5832.72,True
ERxUyyreH8ij-5I7FDZDV,True,GLOBALPAY,evt_1Ev-xHmZgHPcbUU78QrM4JT,2019-01-05T09:36:00.000Z,DECLINED,False,6419.77,US,USD,"{""CAD"":1.4065766263551063,""EUR"":0.9095776507479303,""MXN"":25.08164591659782,""USD"":1,""SGD"":1.4402216083300385,""AUD"":1.6738077372179478,""GBP"":0.8306431569464444}",6419.77,False
y0ajfGMv4UfBC6OJhdORr,True,GLOBALPAY,evt_1ErzaTg04v3KF3To5pzti-D,2019-01-05T14:24:00.000Z,ACCEPTED,False,6324.78,US,USD,"{""CAD"":1.4065766263551063,""EUR"":0.9095776507479303,""MXN"":25.08164591659782,""USD"":1,""SGD"":1.4402216083300385,""AUD"":1.6738077372179478,""GBP"":0.8306431569464444}",6324.78,False
YDfkNhgnV8wOVKGWK-qYX,True,GLOBALPAY,evt_1ElJqm5p_9ahFVida9qmvc2,2019-01-05T19:12:00.000Z,ACCEPTED,False,6546.11,US,USD,"{""CAD"":1.4065766263551063,""EUR"":0.9095776507479303,""MXN"":25.08164591659782,""USD"":1,""SGD"":1.4402216083300385,""AUD"":1.6738077372179478,""GBP"":0.8306431569464444}",6546.11,True
eCeFKa-oEAHxZz09ARpWN,True,GLOBALPAY,evt_1EzG3tnd1WLidmSMC3vR6uE,2019-01-05T00:00:00.000Z,DECLINED,False,3335.44,MX,MXN,"{""CAD"":1.4112248310471442,""EUR"":0.9120689839918349,""MXN"":25.08423995907091,""USD"":1,""SGD"":1.4438563526659254,""AUD"":1.6694736121181482,""GBP"":0.8278092219029294}",132.9695460353721,False
ZOmg6s-K6VHO_l9IeVIcM,True,GLOBALPAY,evt_1EgVOn6s8iMBUm-a1Lbjbwq,2019-01-05T04:48:00.000Z,ACCEPTED,False,3447.79,MX,MXN,"{""CAD"":1.4112248310471442,""EUR"":0.9120689839918349,""MXN"":25.08423995907091,""USD"":1,""SGD"":1.4438563526659254,""AUD"":1.6694736121181482,""GBP"":0.8278092219029294}",137.44845391471458,True
qQfKQOxjqmbypbg0oj--r,True,GLOBALPAY,evt_1EI0QaLe3JwlPz05NVMsZ-6,2019-01-05T09:36:00.000Z,ACCEPTED,False,3343.62,MX,MXN,"{""CAD"":1.4112248310471442,""EUR"":0.9120689839918349,""MXN"":25.08423995907091,""USD"":1,""SGD"":1.4438563526659254,""AUD"":1.6694736121181482,""GBP"":0.8278092219029294}",133.29564720540344,True
EkmNLvWBkK4kx1jzmWRsk,True,GLOBALPAY,evt_1Eq9mJ-6ES9ei-WlLOi6qvG,2019-01-05T14:24:00.000Z,ACCEPTED,False,4016.67,MX,MXN,"{""CAD"":1.4112248310471442,""EUR"":0.9120689839918349,""MXN"":25.08423995907091,""USD"":1,""SGD"":1.4438563526659254,""AUD"":1.6694736121181482,""GBP"":0.8278092219029294}",160.1272355293149,True
2AGxVTV01FIs0iOlm0p8Y,True,GLOBALPAY,evt_1Exya_XPcJljArAs-pWrqP4,2019-01-05T19:12:00.000Z,ACCEPTED,False,4051.93,MX,MXN,"{""CAD"":1.4112248310471442,""EUR"":0.9120689839918349,""MXN"":25.08423995907091,""USD"":1,""SGD"":1.4438563526659254,""AUD"":1.6694736121181482,""GBP"":0.8278092219029294}",161.53289900795855,True
91b3YM_THORfgbdzOsObV,True,GLOBALPAY,evt_1E3f-OovkGrbR-IJuhUU1pj,2019-01-05T00:00:00.000Z,DECLINED,False,733.09,UK,GBP,"{""CAD"":1.415047921939855,""EUR"":0.9111658065671518,""MXN"":25.086934660389385,""USD"":1,""SGD"":1.4403780134077822,""AUD"":1.6741669661174263,""GBP"":0.8250244903956494}",888.5675619743589,False
t4fLpd5dGuk0lTawLr73u,True,GLOBALPAY,evt_1EydLnNN0luct1uzJ2KBK0p,2019-01-05T04:48:00.000Z,ACCEPTED,False,608.89,UK,GBP,"{""CAD"":1.415047921939855,""EUR"":0.9111658065671518,""MXN"":25.086934660389385,""USD"":1,""SGD"":1.4403780134077822,""AUD"":1.6741669661174263,""GBP"":0.8250244903956494}",738.0265762874508,False
o-EnOzjks8GFhQy3niA_q,True,GLOBALPAY,evt_1EmCkySFWU6CiPs4V1Xf_WT,2019-01-05T09:36:00.000Z,DECLINED,False,1236.97,UK,GBP,"{""CAD"":1.415047921939855,""EUR"":0.9111658065671518,""MXN"":25.086934660389385,""USD"":1,""SGD"":1.4403780134077822,""AUD"":1.6741669661174263,""GBP"":0.8250244903956494}",1499.3130681572832,False
NU0jyjo-7tu4f7A2xFkDo,True,GLOBALPAY,evt_1ETUD9rbCCu4e72xqbR0Y05,2019-01-05T14:24:00.000Z,ACCEPTED,False,1915.78,UK,GBP,"{""CAD"":1.415047921939855,""EUR"":0.9111658065671518,""MXN"":25.086934660389385,""USD"":1,""SGD"":1.4403780134077822,""AUD"":1.6741669661174263,""GBP"":0.8250244903956494}",2322.0886437944005,True
qu--TDSjY1zvf82w-ROkY,True,GLOBALPAY,evt_1EBs6vwPz0FWicZCh1VV1gr,2019-01-05T19:12:00.000Z,ACCEPTED,False,2276.05,UK,GBP,"{""CAD"":1.415047921939855,""EUR"":0.9111658065671518,""MXN"":25.086934660389385,""USD"":1,""SGD"":1.4403780134077822,""AUD"":1.6741669661174263,""GBP"":0.8250244903956494}",2758.7665899572216,True
HMf0w0VWrvYgiROzEI1lE,True,GLOBALPAY,evt_1EoJxSom_S4srUvF2ocAkIt,2019-01-05T00:00:00.000Z,ACCEPTED,False,6188.78,FR,EUR,"{""CAD"":1.415656175443307,""EUR"":0.910189076282038,""MXN"":25.086321275663526,""USD"":1,""SGD"":1.4408394860548472,""AUD"":1.6699213930739676,""GBP"":0.8265920295987683}",6799.444380589663,True
E-xJ2PPooahGWowCvsX1r,True,GLOBALPAY,evt_1EGV-UDxTPe4jDxug0u7lro,2019-01-05T04:48:00.000Z,DECLINED,False,6626.76,FR,EUR,"{""CAD"":1.415656175443307,""EUR"":0.910189076282038,""MXN"":25.086321275663526,""USD"":1,""SGD"":1.4408394860548472,""AUD"":1.6699213930739676,""GBP"":0.8265920295987683}",7280.641102691703,False
1rMs_1ro5_s4uwpVpyGjr,True,GLOBALPAY,evt_1Ez_FJ6NXKv9rMru3GedqaS,2019-01-05T09:36:00.000Z,ACCEPTED,False,6802.62,FR,EUR,"{""CAD"":1.415656175443307,""EUR"":0.910189076282038,""MXN"":25.086321275663526,""USD"":1,""SGD"":1.4408394860548472,""AUD"":1.6699213930739676,""GBP"":0.8265920295987683}",7473.853704976887,True
